time,battery_state,rrp,export_kw,import_kw,grid_import_kwh,grid_export_kwh,cumulative_cost,cumulative_revenue,cumulative_profit
26/01/2025 0:05,18.16,87.51,0,0.264,0.022,0,89.86896728,164.2729484,74.40398111
26/01/2025 0:10,18.16,81.28,0,0.264,0.022,0,89.87313159,164.2729484,74.3998168
26/01/2025 0:15,18.16,84.78,0,0.192,0.016,0,89.87621618,164.2729484,74.39673221
26/01/2025 0:20,18.16,85.39,0,0.264,0.022,0,89.88047092,164.2729484,74.39247747
26/01/2025 0:25,18.16,81.75,0,0.276,0.023,0,89.88483533,164.2729484,74.38811306
26/01/2025 0:30,18.16,81.26,0,0.216,0.018,0,89.88824213,164.2729484,74.38470626
26/01/2025 0:35,18.16,80.78,0,0.264,0.022,0,89.89239545,164.2729484,74.38055294
26/01/2025 0:40,18.16,80.27,0,0.204,0.017,0,89.89559616,164.2729484,74.37735223
26/01/2025 0:45,18.16,79.72,0,0.276,0.023,0,89.89991388,164.2729484,74.37303451
26/01/2025 0:50,18.16,78.28,0,0.264,0.022,0,89.90401219,164.2729484,74.3689362
26/01/2025 0:55,18.16,79.62,0,0.192,0.016,0,89.90701422,164.2729484,74.36593417
26/01/2025 1:00,18.16,76,0,0.264,0.022,0,89.91106238,164.2729484,74.36188601
26/01/2025 1:05,18.16,80.45,0,0.24,0.02,0,89.91483152,164.2729484,74.35811687
26/01/2025 1:10,18.16,76,0,0.288,0.024,0,89.91924769,164.2729484,74.3537007
26/01/2025 1:15,18.16,76,0,0.216,0.018,0,89.92255981,164.2729484,74.35038858
26/01/2025 1:20,18.16,76,0,0.204,0.017,0,89.92568793,164.2729484,74.34726046
26/01/2025 1:25,18.16,76,0,0.264,0.022,0,89.92973608,164.2729484,74.3432123
26/01/2025 1:30,18.16,75.9,0,0.276,0.023,0,89.93396595,164.2729484,74.33898244
26/01/2025 1:35,18.16,76.72,0,0.264,0.022,0,89.93802994,164.2729484,74.33491845
26/01/2025 1:40,18.16,78.47,0,0.204,0.017,0,89.94120005,164.2729484,74.33174834
26/01/2025 1:45,18.16,83.95,0,0.192,0.016,0,89.94427136,164.2729484,74.32867703
26/01/2025 1:50,18.16,79.11,0,0.288,0.024,0,89.94876217,164.2729484,74.32418622
26/01/2025 1:55,18.16,78.03,0,0.288,0.024,0,89.95322706,164.2729484,74.31972133
26/01/2025 2:00,18.16,76,0,0.24,0.02,0,89.9569072,164.2729484,74.31604119
26/01/2025 2:05,18.16,76,0,0.192,0.016,0,89.95985131,164.2729484,74.31309708
26/01/2025 2:10,18.16,76,0,0.216,0.018,0,89.96316343,164.2729484,74.30978495
26/01/2025 2:15,18.16,75.9,0,0.312,0.026,0,89.96794502,164.2729484,74.30500337
26/01/2025 2:20,18.16,76,0,0.288,0.024,0,89.97236118,164.2729484,74.3005872
26/01/2025 2:25,18.16,76,0,0.204,0.017,0,89.9754893,164.2729484,74.29745909
26/01/2025 2:30,18.16,73.25,0,0.204,0.017,0,89.97857067,164.2729484,74.29437772
26/01/2025 2:35,18.16,76.72,0,0.192,0.016,0,89.9815263,164.2729484,74.29142208
26/01/2025 2:40,18.16,80.7,0,0.336,0.028,0,89.9868101,164.2729484,74.28613829
26/01/2025 2:45,18.16,76,0,0.288,0.024,0,89.99122627,164.2729484,74.28172212
26/01/2025 2:50,18.16,76,0,0.192,0.016,0,89.99417038,164.2729484,74.27877801
26/01/2025 2:55,18.16,76,0,0.204,0.017,0,89.9972985,164.2729484,74.27564989
26/01/2025 3:00,18.16,76.72,0,0.228,0.019,0,90.00080831,164.2729484,74.27214008
26/01/2025 3:05,18.16,76,0,0.3,0.025,0,90.00540849,164.2729484,74.2675399
26/01/2025 3:10,18.16,80.4,0,0.36,0.03,0,90.0110607,164.2729484,74.26188769
26/01/2025 3:15,18.16,76.72,0,0.252,0.021,0,90.01493996,164.2729484,74.25800842
26/01/2025 3:20,18.16,73.88,0,0.252,0.021,0,90.01875959,164.2729484,74.2541888
26/01/2025 3:25,18.16,76,0,0.312,0.026,0,90.02354377,164.2729484,74.24940462
26/01/2025 3:30,18.16,76.72,0,0.336,0.028,0,90.02871613,164.2729484,74.24423226
26/01/2025 3:35,18.16,76,0,0.276,0.023,0,90.03294829,164.2729484,74.2400001
26/01/2025 3:40,18.16,76,0,0.312,0.026,0,90.03773247,164.2729484,74.23521592
26/01/2025 3:45,18.16,72,0,0.252,0.021,0,90.04151262,164.2729484,74.23143577
26/01/2025 3:50,18.16,76.72,0,0.336,0.028,0,90.04668498,164.2729484,74.22626341
26/01/2025 3:55,18.16,76,0,0.312,0.026,0,90.05146916,164.2729484,74.22147923
26/01/2025 4:00,18.16,75.9,0,0.264,0.022,0,90.05551511,164.2729484,74.21743328
26/01/2025 4:05,18.16,76,0,0.312,0.026,0,90.06029929,164.2729484,74.2126491
26/01/2025 4:10,19.08,56.98,0,0.312,0.946,0,90.216377,164.2729484,74.05657139
26/01/2025 4:15,19.08,76,0,0.336,0.028,0,90.22152919,164.2729484,74.0514192
26/01/2025 4:20,19.08,76,0,0.288,0.024,0,90.22594536,164.2729484,74.04700303
26/01/2025 4:25,20,60,0,0.252,0.941,0,90.38403995,164.2729484,73.88890844
26/01/2025 4:30,20,59.77,0,0.252,0.021,0,90.38756326,164.2729484,73.88538513
26/01/2025 4:35,20,59.61,0,0.396,0.033,0,90.39309462,164.2729484,73.87985376
26/01/2025 4:40,20,57.01,0,0.564,0.047,0,90.40085042,164.2729484,73.87209797
26/01/2025 4:45,20,57.01,0,0.276,0.023,0,90.40464581,164.2729484,73.86830257
26/01/2025 4:50,20,57.01,0,0.252,0.021,0,90.40811117,164.2729484,73.86483722
26/01/2025 4:55,20,57.01,0,0.3,0.025,0,90.4122366,164.2729484,73.86071179
26/01/2025 5:00,20,57.01,0,2.088,0.174,0,90.44094955,164.2729484,73.83199883
26/01/2025 5:05,20,60,0,0.9,0.075,0,90.45355008,164.2729484,73.81939831
26/01/2025 5:10,20,57.01,0,0.516,0.043,0,90.46064581,164.2729484,73.81230258
26/01/2025 5:15,20,58.44,0,0.468,0.039,0,90.46713724,164.2729484,73.80581115
26/01/2025 5:20,20,75.9,0,0.408,0.034,0,90.47339008,164.2729484,73.79955831
26/01/2025 5:25,20,57.01,0,0.42,0.035,0,90.47916568,164.2729484,73.79378271
26/01/2025 5:30,20,57.01,0,0.348,0.029,0,90.48395117,164.2729484,73.78899722
26/01/2025 5:35,20,75.9,0,0.552,0.046,0,90.49241089,164.2729484,73.7805375
26/01/2025 5:40,20,70.49,0,0.684,0.057,0,90.50258522,164.2729484,73.77036317
26/01/2025 5:45,20,76,0,0.36,0.03,0,90.50810543,164.2729484,73.76484296
26/01/2025 5:50,20,53.72,0,0.744,0.062,0,90.5181325,164.2729484,73.75481588
26/01/2025 5:55,20,54.15,0,0.768,0.064,0,90.52851055,164.2729484,73.74443784
26/01/2025 6:00,20,40.84,0,0.804,0.067,0,90.5384833,164.2729484,73.73446509
26/01/2025 6:05,20,40.65,0,0.78,0.065,0,90.54814601,164.2729484,73.72480238
26/01/2025 6:10,20,50.65,0,1.032,0.086,0,90.56179051,164.2729484,73.71115788
26/01/2025 6:15,20,38.31,0.144,0.168,0.014,0,90.56383895,164.2729484,73.70910944
26/01/2025 6:20,20,36,0.324,0.096,0.008,0,90.564991,164.2729484,73.70795739
26/01/2025 6:25,20,36,0.276,0.12,0.01,0,90.56643107,164.2729484,73.70651732
26/01/2025 6:30,20,36,0.384,0.084,0.007,0,90.56743912,164.2729484,73.70550927
26/01/2025 6:35,20,10.77,0.36,0.096,0.008,0,90.56838934,164.2729484,73.70455905
26/01/2025 6:40,20,0,0.624,0.072,0.006,0,90.56903738,164.2729484,73.70391101
26/01/2025 6:45,20,-12.93,0.624,0.072,0.006,0,90.56960784,164.2729484,73.70334055
26/01/2025 6:50,20,-22.74,0.384,0.096,0.008,0,90.57028998,164.2729484,73.70265841
26/01/2025 6:55,20,-22.29,0.348,0.108,0.009,0,90.57106143,164.2729484,73.70188696
26/01/2025 7:00,20,-22.55,0.804,0,0,0.067,90.57106143,164.2714375,73.70037611
26/01/2025 7:05,20,30.43,1.224,0,0,0.102,90.57106143,164.2745414,73.70347997
26/01/2025 7:10,20,30.6,1.128,0,0,0.094,90.57106143,164.2774178,73.70635637
26/01/2025 7:15,20,0,0.924,0,0,0.077,90.57106143,164.2774178,73.70635637
26/01/2025 7:20,20,20,1.356,0,0,0.113,90.57106143,164.2796778,73.70861637
26/01/2025 7:25,20,8.44,0.948,0,0,0.079,90.57106143,164.2803446,73.70928313
26/01/2025 7:30,20,20,1.188,0,0,0.099,90.57106143,164.2823246,73.71126313
26/01/2025 7:35,20,31.37,1.236,0,0,0.103,90.57106143,164.2855557,73.71449424
26/01/2025 7:40,20,31.77,1.536,0,0,0.128,90.57106143,164.2896222,73.7185608
26/01/2025 7:45,20,20,1.644,0,0,0.137,90.57106143,164.2923622,73.7213008
26/01/2025 7:50,20,19.55,1.872,0,0,0.156,90.57106143,164.295412,73.7243506
26/01/2025 7:55,20,32.55,1.968,0,0,0.164,90.57106143,164.3007502,73.7296888
26/01/2025 8:00,20,32.33,2.052,0,0,0.171,90.57106143,164.3062787,73.73521723
26/01/2025 8:05,20,36,1.752,0,0,0.146,90.57106143,164.3115347,73.74047323
26/01/2025 8:10,20,80,1.8,0,0,0.15,90.57106143,164.3235347,73.75247323
26/01/2025 8:15,20,41.49,1.98,0,0,0.165,90.57106143,164.3303805,73.75931908
26/01/2025 8:20,20,51.75,2.016,0,0,0.168,90.57106143,164.3390745,73.76801308
26/01/2025 8:25,20,50.86,1.956,0,0,0.163,90.57106143,164.3473647,73.77630326
26/01/2025 8:30,20,51.16,2.016,0,0,0.168,90.57106143,164.3559596,73.78489814
26/01/2025 8:35,20,31.71,2.148,0,0,0.179,90.57106143,164.3616357,73.79057423
26/01/2025 8:40,20,36,2.364,0,0,0.197,90.57106143,164.3687277,73.79766623
26/01/2025 8:45,20,36,2.472,0,0,0.206,90.57106143,164.3761437,73.80508223
26/01/2025 8:50,20,36,2.376,0,0,0.198,90.57106143,164.3832717,73.81221023
26/01/2025 8:55,20,32.32,2.472,0,0,0.206,90.57106143,164.3899296,73.81886815
26/01/2025 9:00,20,32.48,2.532,0,0,0.211,90.57106143,164.3967829,73.82572143
26/01/2025 9:05,20,20,2.676,0,0,0.223,90.57106143,164.4012429,73.83018143
26/01/2025 9:10,20,32.08,2.748,0,0,0.229,90.57106143,164.4085892,73.83752775
26/01/2025 9:15,20,31.66,2.892,0,0,0.241,90.57106143,164.4162192,73.84515781
26/01/2025 9:20,20,20,2.976,0,0,0.248,90.57106143,164.4211792,73.85011781
26/01/2025 9:25,20,20,2.796,0,0,0.233,90.57106143,164.4258392,73.85477781
26/01/2025 9:30,20,20,2.916,0,0,0.243,90.57106143,164.4306992,73.85963781
26/01/2025 9:35,20,15.45,3.228,0,0,0.269,90.57106143,164.4348553,73.86379386
26/01/2025 9:40,20,31.83,3.408,0,0,0.284,90.57106143,164.443895,73.87283358
26/01/2025 9:45,20,32.04,3.492,0,0,0.291,90.57106143,164.4532186,73.88215722
26/01/2025 9:50,20,-18.66,3.42,0,0,0.285,90.57106143,164.4479005,73.87683912
26/01/2025 9:55,20,20,2.772,0,0,0.231,90.57106143,164.4525205,73.88145912
26/01/2025 10:00,20,20,1.548,0.168,0.014,0,90.57285353,164.4525205,73.87966702
26/01/2025 10:05,20,-18.57,0.132,0.012,0.001,0,90.57294297,164.4525205,73.87957758
26/01/2025 10:10,20,31.94,0.012,0.312,0.026,0,90.57658159,164.4525205,73.87593896
26/01/2025 10:15,20,-13.66,0,1.104,0.092,0,90.58526151,164.4525205,73.86725904
26/01/2025 10:20,20,-18.01,0,0.732,0.061,0,90.59075133,164.4525205,73.86176922
26/01/2025 10:25,20,-17.81,0,0.324,0.027,0,90.59318665,164.4525205,73.8593339
26/01/2025 10:30,20,-21.61,0,0.252,0.021,0,90.59500098,164.4525205,73.85751956
26/01/2025 10:35,20,-18.95,0,0.264,0.022,0,90.59696024,164.4525205,73.85556031
26/01/2025 10:40,20,-18.27,0,0.408,0.034,0,90.6000113,164.4525205,73.85250925
26/01/2025 10:45,20,-18.49,0,1.512,0.126,0,90.61129044,164.4525205,73.84123011
26/01/2025 10:50,20,-18.61,0,0.444,0.037,0,90.61459813,164.4525205,73.83792242
26/01/2025 10:55,20,-16.61,0.012,0.156,0.013,0,90.61578629,164.4525205,73.83673426
26/01/2025 11:00,20,-18.84,0,0.504,0.042,0,90.6195313,164.4525205,73.83298925
26/01/2025 11:05,20,-19.21,0,2.172,0.181,0,90.63560356,164.4525205,73.81691699
26/01/2025 11:10,20,5.3,0,0.42,0.035,0,90.6395693,164.4525205,73.81295124
26/01/2025 11:15,20,20.04,0.168,0.048,0.004,0,90.64008149,164.4525205,73.81243906
26/01/2025 11:20,20,-20.54,0.096,0.84,0.07,0,90.64620418,164.4525205,73.80631637
26/01/2025 11:25,20,-20.79,0,1.656,0.138,0,90.65824013,164.4525205,73.79428042
26/01/2025 11:30,20,-20.3,0.024,1.152,0.096,0,90.66666,164.4525205,73.78586055
26/01/2025 11:35,20,-20.94,0.072,0.036,0.003,0,90.6669212,164.4525205,73.78559935
26/01/2025 11:40,20,-29.05,0.144,0,0,0.012,90.6669212,164.4521719,73.78525075
26/01/2025 11:45,20,-28.37,0,0.252,0.021,0,90.66859358,164.4521719,73.78357837
26/01/2025 11:50,20,-28.75,0.192,0.048,0.004,0,90.66891061,164.4521719,73.78326134
26/01/2025 11:55,20,-28.68,0.168,0,0,0.014,90.66891061,164.4517704,73.78285982
26/01/2025 12:00,20,-29.67,0.264,0.012,0.001,0,90.66898894,164.4517704,73.78278149
26/01/2025 12:05,20,-29.71,0.324,0,0,0.027,90.66898894,164.4509683,73.78197932
26/01/2025 12:10,20,-29.19,0.3,0,0,0.025,90.66898894,164.4502385,73.78124957
26/01/2025 12:15,20,-28.99,0.228,0,0,0.019,90.66898894,164.4496877,73.78069876
26/01/2025 12:20,20,-30.12,0.264,0,0,0.022,90.66898894,164.4490251,73.78003612
26/01/2025 12:25,20,-29.15,0.24,0.12,0.01,0,90.66977751,164.4490251,73.77924755
26/01/2025 12:30,20,-29.41,0.264,0,0,0.022,90.66977751,164.448378,73.77860053
26/01/2025 12:35,20,-31.53,0.228,0,0,0.019,90.66977751,164.447779,73.77800146
26/01/2025 12:40,20,-28.61,0.18,0.012,0.001,0,90.66985691,164.447779,73.77792206
26/01/2025 12:45,20,-28.78,0.18,0,0,0.015,90.66985691,164.4473473,73.77749036
26/01/2025 12:50,20,-29.3,0.192,0,0,0.016,90.66985691,164.4468785,73.77702156
26/01/2025 12:55,20,-29.38,0.144,0,0,0.012,90.66985691,164.4465259,73.776669
26/01/2025 13:00,20,-29.23,0.168,0,0,0.014,90.66985691,164.4461167,73.77625978
26/01/2025 13:05,20,-28.86,0.168,0,0,0.014,90.66985691,164.4457126,73.77585574
26/01/2025 13:10,20,-28.27,0.216,0.18,0.015,0,90.67105297,164.4457126,73.77465968
26/01/2025 13:15,20,-27.95,0.288,0.084,0.007,0,90.67161336,164.4457126,73.77409928
26/01/2025 13:20,20,-29.09,0.312,0.6,0.05,0,90.67555921,164.4457126,73.77015343
26/01/2025 13:25,20,-28.66,0.468,0.96,0.08,0,90.68190697,164.4457126,73.76380567
26/01/2025 13:30,20,-27.72,0.468,0.384,0.032,0,90.68447616,164.4457126,73.76123649
26/01/2025 13:35,20,-27.98,0.324,0,0,0.027,90.68447616,164.4449572,73.76048103
26/01/2025 13:40,20,-24.53,0.264,0,0,0.022,90.68447616,164.4444175,73.75994137
26/01/2025 13:45,20,1,0.012,0.216,0.018,0,90.68643828,164.4444175,73.75797924
26/01/2025 13:50,20,0,0.06,0.6,0.05,0,90.69183863,164.4444175,73.75257889
26/01/2025 13:55,20,1,0.432,0,0,0.036,90.69183863,164.4444535,73.75261489
26/01/2025 14:00,20,1,0.192,0,0,0.016,90.69183863,164.4444695,73.75263089
26/01/2025 14:05,20,1,0.096,0.084,0.007,0,90.69260168,164.4444695,73.75186785
26/01/2025 14:10,20,-21.07,0.12,0.012,0.001,0,90.69268862,164.4444695,73.75178091
26/01/2025 14:15,20,43.65,0.096,0.012,0.001,0,90.69284028,164.4444695,73.75162925
26/01/2025 14:20,20,42.72,0.012,0.468,0.039,0,90.69871863,164.4444695,73.7457509
26/01/2025 14:25,20,20,0,0.288,0.024,0,90.7017908,164.4444695,73.74267873
26/01/2025 14:30,20,39.73,0,0.636,0.053,0,90.70962086,164.4444695,73.73484867
26/01/2025 14:35,20,31.42,0.012,1.08,0.09,0,90.72216929,164.4444695,73.72230024
26/01/2025 14:40,20,1,0,0.456,0.038,0,90.72631156,164.4444695,73.71815797
26/01/2025 14:45,20,1,0,1.536,0.128,0,90.74026445,164.4444695,73.70420508
26/01/2025 14:50,20,-25.69,0,1.164,0.097,0,90.7482492,164.4444695,73.69622033
26/01/2025 14:55,20,-31.75,0,2.028,0.169,0,90.76113663,164.4444695,73.6833329
26/01/2025 15:00,20,-30.8,0,0.48,0.04,0,90.76422491,164.4444695,73.68024462
26/01/2025 15:05,20,-31.48,0,0.564,0.047,0,90.76782168,164.4444695,73.67664785
26/01/2025 15:10,20,-32.01,0,0.636,0.053,0,90.77184952,164.4444695,73.67262001
26/01/2025 15:15,20,-29.97,0,0.72,0.06,0,90.77653174,164.4444695,73.66793779
26/01/2025 15:20,20,-29.65,0,0.936,0.078,0,90.78264359,164.4444695,73.66182594
26/01/2025 15:25,20,-21.61,0,0.792,0.066,0,90.78834579,164.4444695,73.65612374
26/01/2025 15:30,20,-22.39,0,1.104,0.092,0,90.79622256,164.4444695,73.64824697
26/01/2025 15:35,20,-30.24,0,1.176,0.098,0,90.80384372,164.4444695,73.64062581
26/01/2025 15:40,20,-30.75,0,1.44,0.12,0,90.81311456,164.4444695,73.63135497
26/01/2025 15:45,20,-30.85,0,2.772,0.231,0,90.83093783,164.4444695,73.6135317
26/01/2025 15:50,20,-30.8,0,2.748,0.229,0,90.84861823,164.4444695,73.5958513
26/01/2025 15:55,20,-27.96,0,2.76,0.23,0,90.86702904,164.4444695,73.57744049
26/01/2025 16:00,20,-20.54,0,2.28,0.19,0,90.88364777,164.4444695,73.56082176
26/01/2025 16:05,20,-25.78,0,3.204,0.267,0,90.90560238,164.4444695,73.53886715
26/01/2025 16:10,20,-27,0,3.372,0.281,0,90.92836535,164.4444695,73.51610418
26/01/2025 16:15,20,-16.22,0,4.08,0.34,0,90.95957293,164.4444695,73.4848966
26/01/2025 16:20,20,0,0,4.752,0.396,0,91.0023437,164.4444695,73.44212583
26/01/2025 16:25,20,0,0,4.668,0.389,0,91.04435842,164.4444695,73.40011111
26/01/2025 16:30,20,40.94,0,4.536,0.378,0,91.10066039,164.4444695,73.34380914
26/01/2025 16:35,20,0,0,4.488,0.374,0,91.14105501,164.4444695,73.30341452
26/01/2025 16:40,20,0,0,6.564,0.547,0,91.20013484,164.4444695,73.24433469
26/01/2025 16:45,20,38.62,0,6.396,0.533,0,91.27828703,164.4444695,73.1661825
26/01/2025 16:50,20,0,0.348,2.388,0.199,0,91.29978042,164.4444695,73.14468911
26/01/2025 16:55,20,-9.5,1.2,0.156,0.013,0,91.30106101,164.4444695,73.14340852
26/01/2025 17:00,20,33.95,0,0.576,0.048,0,91.30787495,164.4444695,73.13659458
26/01/2025 17:05,20,1,0.612,0.492,0.041,0,91.31234423,164.4444695,73.1321253
26/01/2025 17:10,20,1,0.576,0.6,0.05,0,91.31779458,164.4444695,73.12667495
26/01/2025 17:15,20,1,0.18,0.948,0.079,0,91.32640614,164.4444695,73.11806339
26/01/2025 17:20,20,1,0.444,0.66,0.055,0,91.33240152,164.4444695,73.11206801
26/01/2025 17:25,20,65.76,0.408,0,0,0.034,91.33240152,164.4467054,73.11430385
26/01/2025 17:30,20,39.41,0.336,0,0,0.028,91.33240152,164.4478088,73.11540733
26/01/2025 17:35,20,39.07,0.132,0.024,0.002,0,91.33269568,164.4478088,73.11511317
26/01/2025 17:40,20,48.8,0.084,0.012,0.001,0,91.33285248,164.4478088,73.11495637
26/01/2025 17:45,20,70.57,0,0.264,0.022,0,91.33678118,164.4478088,73.11102767
26/01/2025 17:50,20,74.42,0,0.384,0.032,0,91.34261884,164.4478088,73.10519001
26/01/2025 17:55,20,76,0,0.588,0.049,0,91.35163518,164.4478088,73.09617367
26/01/2025 18:00,20,81.15,0,0.444,0.037,0,91.35863399,164.4478088,73.08917486
26/01/2025 18:05,20,76.35,0,0.696,0.058,0,91.3693267,164.4478088,73.07848215
26/01/2025 18:10,20,74.48,0,0.708,0.059,0,91.38009343,164.4478088,73.06771542
26/01/2025 18:15,20,76,0,0.684,0.057,0,91.39058183,164.4478088,73.05722702
26/01/2025 18:20,20,79.82,0,0.684,0.057,0,91.40128797,164.4478088,73.04652088
26/01/2025 18:25,20,76.77,0,0.792,0.066,0,91.41348325,164.4478088,73.0343256
26/01/2025 18:30,20,87.51,0,0.972,0.081,0,91.42932013,164.4478088,73.01848872
26/01/2025 18:35,20,76.77,0,0.984,0.082,0,91.44447184,164.4478088,73.00333701
26/01/2025 18:40,20,87.51,0,0.936,0.078,0,91.45972217,164.4478088,72.98808668
26/01/2025 18:45,20,87.05,0,0.996,0.083,0,91.4759119,164.4478088,72.97189695
26/01/2025 18:50,20,80.81,0,1.02,0.085,0,91.49196134,164.4478088,72.9558475
26/01/2025 18:55,20,86.94,0,1.068,0.089,0,91.50931163,164.4478088,72.93849722
26/01/2025 19:00,20,81.32,0,1.524,0.127,0,91.53335616,164.4478088,72.91445269
26/01/2025 19:05,20,88.71,0,2.22,0.185,0,91.5697488,164.4478088,72.87806005
26/01/2025 19:10,20,92.01,0,1.092,0.091,0,91.58795035,164.4478088,72.8598585
26/01/2025 19:15,20,83.42,0,1.164,0.097,0,91.60651877,164.4478088,72.84129008
26/01/2025 19:20,20,83.85,0,1.128,0.094,0,91.62455333,164.4478088,72.82325552
26/01/2025 19:25,20,76.66,0,1.104,0.092,0,91.64154269,164.4478088,72.80626616
26/01/2025 19:30,20,76,0,1.116,0.093,0,91.65865534,164.4478088,72.78915351
26/01/2025 19:35,20,76.08,0,1.14,0.095,0,91.67614361,164.4478088,72.77166524
26/01/2025 19:40,20,70.03,0,1.164,0.097,0,91.69341319,164.4478088,72.75439565
26/01/2025 19:45,20,68.5,0,1.08,0.09,0,91.70929882,164.4478088,72.73851002
26/01/2025 19:50,20,60,0,1.128,0.094,0,91.72509148,164.4478088,72.72271737
26/01/2025 19:55,20,69.69,0,1.08,0.09,0,91.74108421,164.4478088,72.70672464
26/01/2025 20:00,20,68.87,0,1.128,0.094,0,91.75771065,164.4478088,72.6900982
26/01/2025 20:05,20,75.34,0,1.092,0.091,0,91.77439523,164.4478088,72.67341362
26/01/2025 20:10,20,72.23,0,1.116,0.093,0,91.79115727,164.4478088,72.65665158
26/01/2025 20:15,20,70.11,0,1.032,0.086,0,91.80647533,164.4478088,72.64133352
26/01/2025 20:20,20,75.9,0,1.14,0.095,0,91.8239465,164.4478088,72.62386235
26/01/2025 20:25,20,75.9,0,1.164,0.097,0,91.84178547,164.4478088,72.60602337
26/01/2025 20:30,20,70.47,0,1.164,0.097,0,91.85909774,164.4478088,72.58871111
26/01/2025 20:35,20,76,0,1.056,0.088,0,91.87529036,164.4478088,72.57251849
26/01/2025 20:40,20,76.29,0,1.056,0.088,0,91.8915085,164.4478088,72.55630035
26/01/2025 20:45,20,76,0,1.152,0.096,0,91.90917317,164.4478088,72.53863568
26/01/2025 20:50,20,77.1,0,1.164,0.097,0,91.92712855,164.4478088,72.5206803
26/01/2025 20:55,20,76,0,1.08,0.09,0,91.94368918,164.4478088,72.50411967
26/01/2025 21:00,20,73.79,0,1.068,0.089,0,91.95986911,164.4478088,72.48793974
26/01/2025 21:05,20,76,0,1.14,0.095,0,91.97734977,164.4478088,72.47045907
26/01/2025 21:10,20,82.52,0,1.176,0.098,0,91.99602142,164.4478088,72.45178743
26/01/2025 21:15,20,80.05,0,1.128,0.094,0,92.01369878,164.4478088,72.43411007
26/01/2025 21:20,20,79.25,0,1.044,0.087,0,92.02999014,164.4478088,72.41781871
26/01/2025 21:25,20,78,0,1.056,0.088,0,92.04635875,164.4478088,72.4014501
26/01/2025 21:30,20,78.56,0,1.176,0.098,0,92.06464232,164.4478088,72.38316653
26/01/2025 21:35,20,82.92,0,1.392,0.116,0,92.08678985,164.4478088,72.361019
26/01/2025 21:40,20,95.1,0,1.236,0.103,0,92.10770987,164.4478088,72.34009898
26/01/2025 21:45,20,85.94,0,1.248,0.104,0,92.12788036,164.4478088,72.31992849
26/01/2025 21:50,20,82.69,0,1.236,0.103,0,92.14752215,164.4478088,72.3002867
26/01/2025 21:55,20,82.22,0,1.2,0.1,0,92.16654485,164.4478088,72.281264
26/01/2025 22:00,20,75.9,0,1.116,0.093,0,92.1836482,164.4478088,72.26416065
26/01/2025 22:05,20,76,0,1.104,0.092,0,92.20057685,164.4478088,72.247232
26/01/2025 22:10,20,78.93,0,1.044,0.087,0,92.21684037,164.4478088,72.23096848
26/01/2025 22:15,20,75.9,0,1.104,0.092,0,92.23375981,164.4478088,72.21404904
26/01/2025 22:20,20,78.13,0,1.008,0.084,0,92.24939532,164.4478088,72.19841353
26/01/2025 22:25,20,76,0,1.32,0.11,0,92.26963609,164.4478088,72.17817276
26/01/2025 22:30,20,76.61,0,4.308,0.359,0,92.33591359,164.4478088,72.11189526
26/01/2025 22:35,20,75.9,0,4.56,0.38,0,92.40579825,164.4478088,72.0420106
26/01/2025 22:40,20,76,0,4.776,0.398,0,92.47903304,164.4478088,71.96877581
26/01/2025 22:45,20,71.38,0,4.716,0.393,0,92.54953213,164.4478088,71.89827672
26/01/2025 22:50,20,60,0,4.764,0.397,0,92.61623091,164.4478088,71.83157794
26/01/2025 22:55,20,64.84,0,4.68,0.39,0,92.68364124,164.4478088,71.76416761
26/01/2025 23:00,20,60,0,4.86,0.405,0,92.75168407,164.4478088,71.69612478
26/01/2025 23:05,20,64.93,0,4.74,0.395,0,92.81999419,164.4478088,71.62781466
26/01/2025 23:10,20,76.16,0,4.632,0.386,0,92.89108265,164.4478088,71.5567262
26/01/2025 23:15,20,75.9,0,4.68,0.39,0,92.96280638,164.4478088,71.48500247
26/01/2025 23:20,20,68.26,0,4.8,0.4,0,93.03331318,164.4478088,71.41449567
26/01/2025 23:25,20,74.08,0,4.068,0.339,0,93.09504067,164.4478088,71.35276818
26/01/2025 23:30,20,66.37,0,0.228,0.019,0,93.09835383,164.4478088,71.34945501
26/01/2025 23:35,20,75.9,0,0.216,0.018,0,93.10166416,164.4478088,71.34614469
26/01/2025 23:40,20,75.9,0,0.3,0.025,0,93.10626184,164.4478088,71.34154701
26/01/2025 23:45,20,75.55,0,0.336,0.028,0,93.11140143,164.4478088,71.33640742
26/01/2025 23:50,20,75.9,0,0.252,0.021,0,93.11526348,164.4478088,71.33254537
26/01/2025 23:55,20,66.8,0,0.216,0.018,0,93.11841,164.4478088,71.32939884
27/01/2025 0:00,20,75.9,0,0.216,0.018,0,93.12172033,164.4478088,71.32608852
27/01/2025 0:05,20,57.01,0,0.36,0.03,0,93.12667084,164.4478088,71.32113801
27/01/2025 0:10,20,74.73,0,0.276,0.023,0,93.13087379,164.4478088,71.31693506
27/01/2025 0:15,20,67.46,0,0.204,0.017,0,93.13385673,164.4478088,71.31395212
27/01/2025 0:20,20,57.01,0,0.204,0.017,0,93.13666202,164.4478088,71.31114683
27/01/2025 0:25,20,57.01,0,0.312,0.026,0,93.14095246,164.4478088,71.30685639
27/01/2025 0:30,20,56.98,0,0.288,0.024,0,93.14491215,164.4478088,71.3028967
